recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level,pricing_source
48c78b73,az-+toSrSeKruYjYTBF83SmOo9fWnnKXkLLBJIln9VEPQr/g8EimBFc1FNooZHSbHfg,time_shift,us-west-2,us-west-2,2025-01-06 16:34:13.808752,2025-01-06 20:34:13.808752,-1.7e-05,0.0,0.892,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8cd06e5e,az-usa3Wh8LdMIWsSILDzNoBMHqwE5MFOw3yu3+h2zwL10w3fo91O8V7yf2lh2HicbZ,time_shift,eu-west-1,eu-west-1,2025-01-03 23:13:19.351702,2025-01-04 03:13:19.351702,-0.000184,0.0,0.876,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
26f0fc40,az-E/cenP+QZw1TxbSD84fCTvS5oG6il3DJ4zalJsuEgeGPKKpKQCOZ0vfxG4RZJw+F,time_shift,us-west-2,us-west-2,2025-01-05 17:33:44.635332,2025-01-05 21:33:44.635332,-2.9e-05,0.0,0.884,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
001ba7c3,az-cp66cm0teDruDdpnV5MRl5xmGcfeEUjwZD0PUX2MvtGEi3Kzh9mn3vl8ibMCO0I4,time_shift,eu-west-1,eu-west-1,2025-01-06 01:21:41.134522,2025-01-06 05:21:41.134522,-0.00243,0.0,0.72,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.4 gCO₂e (cost delta: $+0.0000, confidence: 72%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
78f6a958,az-FnQmDJXuIhz+hJkyL9gEltbW8v7AK+hpOEYlPuXIzJMIM28K7kwS7/NP+2oACtWn,time_shift,eu-west-1,eu-west-1,2025-01-07 04:26:03.695300,2025-01-07 08:26:03.695300,-0.000476,0.0,0.675,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dffbc065,az-41GCpVulXUtyt0m+5oJPBgRcdGJlg5ZOBipZpGt+DVr4d55ZAZMIH3CZuuSt3H+g,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 698.0 gCO₂e (cost delta: $+1.0000, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ba71f3d4,az-eE+YKq6Oxj9+kMFFUY1GNFfGLXcZx7ey1tghwr7WelSuII4wzbA3ncZhVLAQkDoK,time_shift,eu-west-1,eu-west-1,2025-01-04 18:37:55.526742,2025-01-04 22:37:55.526742,-6.1e-05,0.0,0.73,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f26abcad,az-koKcxm6Ju8s7Qx1CL2FtdJH1s9uXc8hdl4lSnvRzF/8PH1dcXrWq+tHQI1TD7XqC,time_shift,eu-west-1,eu-west-1,2025-01-05 21:55:08.265802,2025-01-06 01:55:08.265802,-0.000155,0.0,0.803,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bd589894,az-EQ3x4aNnnQpBK7lCXMFtZ4syFaKoFMlnKZLnWP0kixrMtniYoRKhqMKBwF7AEG5j,time_shift,eu-west-1,eu-west-1,2025-01-05 21:43:28.103728,2025-01-06 01:43:28.103728,-0.183993,0.0,0.803,"Shifting time shift from eu-west-1 to eu-west-1 saves 184.0 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fbe23b72,az-p8yeYO+X0u0GCa1igrii1Z2vDEQsYX7TG+5RMEZZaAzOyuVaFDS7rY3IsMBPvuHw,time_shift,us-west-2,us-west-2,2025-01-03 14:59:42.495948,2025-01-03 18:59:42.495948,-2e-05,0.0,0.881,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0da0517b,az-eoN9NV+5DWYWYuwNc99fQUbne9rb41EPEEjWfhwRmRpN/ZhKAVApDlnfXyWOatxC,time_shift,eu-west-1,eu-west-1,2025-01-02 20:18:16.920583,2025-01-03 00:18:16.920583,-0.000219,0.0,0.776,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b57b1eb7,az-LLt4BQVfcmc025qKSPbprSR7UvvFIfaBV6A2jeN5LFDxJcRZ/+RhK/TW/wE81IdL,time_shift,eu-west-1,eu-west-1,2025-01-06 23:56:29.951378,2025-01-07 03:56:29.951378,-0.005861,0.0,0.772,"Shifting time shift from eu-west-1 to eu-west-1 saves 5.9 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3bf76aab,az-OkEDRNfyrVJsMEDOTxHsRj2En11aIh1PS40HXeV+C5utv/vjwfznqKnquj67PgOO,time_shift,eu-west-1,eu-west-1,2025-01-02 15:04:22.560778,2025-01-02 19:04:22.560778,-0.000389,0.0,0.693,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
949b80c3,az-BV+HXSixAaOnJC/7+CZo5giPTBRxT26qiGZhv9JDDR9inlnGWOlSDf2AUGMB5wtV,region_shift+time_shift,eu-west-1,eu-north-1,2025-01-04 15:26:32.868720,2025-01-04 19:26:32.868720,-0.007236,0.0074,0.949,"Shifting region shift+time shift from eu-west-1 to eu-north-1 saves 7.2 gCO₂e (cost delta: $+0.0074, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9648cccc,az-bBqYzkX6FcAnTluS9TqFdVHycnAwm+3SvaZvWWMNstEDYjsBm94sDG7gifrnP+8+,time_shift,us-west-2,us-west-2,2025-01-06 16:15:33.549433,2025-01-06 20:15:33.549433,-0.000472,0.0,0.891,"Shifting time shift from us-west-2 to us-west-2 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fcac2205,az-P/R9NZxjPHGPM5bchty1/XzcQmz4Xfr16sAdXnWQ1p5BYPB1i+GTXVCt12p/i+Af,time_shift,eu-west-1,eu-west-1,2025-01-07 01:07:40.940032,2025-01-07 05:07:40.940032,-0.00013,0.0,0.773,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7b57fcbf,az-PAvGJS3Syde9rRWGB1dCCWAkqcTrb8Dmhc8d3bNxb9QT0V1i5y/vFaez8yHjiC0g,time_shift,us-east-1,us-east-1,2025-01-07 20:56:47.455429,2025-01-08 00:56:47.455429,-0.000139,0.0,0.664,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9e6ac79e,az-8ohyPwNstyxopQ6o3VB7gl3LyzpLS8dvh8ROuiJjOyLPklpvns0U2PeoSg3s9uru,time_shift,eu-west-1,eu-west-1,2025-01-01 00:00:00.000000,2025-01-01 04:00:00.000000,-0.309724,0.0,0.851,"Shifting time shift from eu-west-1 to eu-west-1 saves 309.7 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
87590a67,az-8nwuVPxTRhXYvDuSJ6v6BXo14iUzYlkDusE0AFMLLhhAR6XaMFgnn/HOyKDL6Tn3,time_shift,eu-west-1,eu-west-1,2025-01-05 23:19:09.432739,2025-01-06 03:19:09.432739,-0.180203,0.0,0.726,"Shifting time shift from eu-west-1 to eu-west-1 saves 180.2 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
af403ae5,az-bLbeFbj0p+EAJOK1PxQ57WM6A6DXu01wHmgMn5kS7hGVZ9aEZv7jEiSu50UtK6fv,region_shift,us-east-1,us-west-2,2025-01-02 06:57:45.802269,2025-01-02 06:57:45.802269,-0.021987,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 22.0 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6d6c6bcc,az-+y9PsZPka5LaVs568yD9t8cUwSRHChPFX7GO1ksENbUdeW3u8cTQ5J4ZsM6aupn2,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:53:40.745543,2025-01-01 04:53:40.745543,-0.00788,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 7.9 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a0f8ccfc,az-wOj9F2OexbvGm8Jgi8BVCuJsY7oKzzCeLj1k5tjkba/gCs5MrhTfCZTRUXA+vjs3,region_shift,us-east-1,us-west-2,2025-01-05 08:19:26.936791,2025-01-05 08:19:26.936791,-0.010262,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 10.3 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
483a8f9e,az-0a++N/sWVWr00YiZeEoP4DSvI3S3c7uiqhCVmYB9FJDEVlRIW/SNTTCHktMYREK3,time_shift,eu-west-1,eu-west-1,2025-01-05 23:19:09.432739,2025-01-06 03:19:09.432739,-4.5e-05,0.0,0.729,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c4ea056e,az-XkUIwp06u80LYYM2dUXtZOYB2hBWvDfRf5ocJSmEmmxKNqN/LOGZDnPC5NclmcXO,time_shift,eu-west-1,eu-west-1,2025-01-07 14:32:52.123177,2025-01-07 18:32:52.123177,-2.5e-05,0.0,0.641,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 64%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bd5377ca,az-26dYqRI/I22KucPyo/WTF3Mpf1FNPpawKawlLjWz1JSU34mjWffi421DQe95HiJn,region_shift+time_shift,eu-west-1,eu-north-1,2025-01-06 22:56:59.124797,2025-01-07 02:56:59.124797,-0.013665,0.0004,0.95,"Shifting region shift+time shift from eu-west-1 to eu-north-1 saves 13.7 gCO₂e (cost delta: $+0.0004, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
874104e0,az-ODOdu2VcT6/rALD091F77Dkz6uzYo73VONdiL5EWsXwz1p4L0caq44P+g8W44z+d,time_shift,eu-west-1,eu-west-1,2025-01-01 02:48:02.333874,2025-01-01 06:48:02.333874,-0.000445,0.0,0.736,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
95bb21ee,az-JJjAacfPrySJzDAqaLQB0gzrh4JyAj3G6PnFhlUopSEF0WBYVI5KGwvfgkzhF7tC,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.872626,-1.196,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 872.6 gCO₂e (cost delta: $-1.1960, confidence: 95%).",verified,medium,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5b72c907,az-jrCZcBVIqpN5fqRPxI47MzbfgZYCZmyng+v5u5JIEZbJsXXduJLBTDLyfEX0vSRY,time_shift,eu-west-1,eu-west-1,2025-01-06 18:57:45.802269,2025-01-06 22:57:45.802269,-0.000414,0.0,0.674,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d0f15013,az-WQ5pC6ky9WK7ojOHMwnzqb8jJsHT39b8aJMoFQCQL6Qlm5gLrPBa7/6OAuuRzEYd,time_shift,us-west-2,us-west-2,2025-01-07 17:32:34.619125,2025-01-07 21:32:34.619125,-6.8e-05,0.0,0.893,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2f1e003e,az-V5gf05AGEaRTtkimuV2/Dg9KYN/tbKjTtJOvAfxEIu++Jy7IbiRp94MYaguEckLG,time_shift,eu-west-1,eu-west-1,2025-01-03 17:23:14.489465,2025-01-03 21:23:14.489465,-3.6e-05,0.0,0.649,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
990a79e2,az-Pbb+yIV10IkpDJwvdU51DswCqrBPymaGSQdFwB3p0aPSa6hQwEXOqOErmzd87AxT,region_shift+time_shift,us-east-1,us-west-2,2025-01-07 06:35:35.494327,2025-01-07 10:35:35.494327,-0.008828,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 8.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6a0d98c3,az-9asg90chtjWnK4es+65ciwsxFcWfr50ujvtUJJkBMe5o+3HeV5XeRxxc5vPOe1gS,time_shift,eu-west-1,eu-west-1,2025-01-05 19:03:35.883306,2025-01-05 23:03:35.883306,-2.9e-05,0.0,0.675,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
340523c4,az-zEOSqO4xNwxP81IppdJtcq1XBQFBkfknlfBNNHP+aWiLKYM7wkBWDy4I9iO15yV3,time_shift,us-west-2,us-west-2,2025-01-06 17:12:44.343598,2025-01-06 21:12:44.343598,-7.9e-05,0.0,0.895,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 90%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
aea6d957,az-yYz8fvrgDOQztJlBH0hyxoB3VeeM6XBpsr6YmthqYSJaO/1b0ZmFeqQTOcRp8zDu,time_shift,us-west-2,us-west-2,2025-01-07 17:50:04.862237,2025-01-07 21:50:04.862237,-0.000743,0.0,0.891,"Shifting time shift from us-west-2 to us-west-2 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b7486610,az-9O/Yfz8h1b9im19U57oJcIn9Jt8y6JWjSKbcNyqvWn5ff6Mtz2Jt7vTibn15YCzT,time_shift,us-west-2,us-west-2,2025-01-06 17:03:24.213938,2025-01-06 21:03:24.213938,-4e-05,0.0,0.884,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a9dbf03b,az-oT8z734a9UdxU6zpDJUKz1OZ7dlbbokBFqGk3HDrcgKiZOg5LuQ5g2xI/4qWrdxM,time_shift,eu-west-1,eu-west-1,2025-01-04 23:47:09.821718,2025-01-05 03:47:09.821718,-0.000129,0.0,0.771,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5079fd74,az-upaUn3Y/j6aYze+Y4JLyhtZJUFA8PE7hbk80BHWBxgXbBztcqSJqqpBQSQeA7lnZ,time_shift,eu-west-1,eu-west-1,2025-01-01 00:00:00.000000,2025-01-01 04:00:00.000000,-0.309724,0.0,0.851,"Shifting time shift from eu-west-1 to eu-west-1 saves 309.7 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7a9c9a0a,az-shQa2kNK1zXhm6cp20hEM+HXD00HeVqmm61W0ZdzwayRjy9rezjfb01YH7LKCgha,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 698.0 gCO₂e (cost delta: $+1.0000, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
88ef113b,az-BESBQb3QJCHy1LvDoVXj0lxToUvR/hXq6bOfsUCNh+d1U/fVEtObqY0NrFi7j5LR,time_shift,eu-west-1,eu-west-1,2025-01-02 20:38:07.196110,2025-01-03 00:38:07.196110,-0.026374,0.0,0.775,"Shifting time shift from eu-west-1 to eu-west-1 saves 26.4 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e8cd4334,az-U4yXCOPRc5sgW0j5HqhXUvm5SPuaeFGmBfmohx92ClPGZS4P6yb7BmqyNJFWPtTd,time_shift,eu-west-1,eu-west-1,2025-01-05 02:27:02.042139,2025-01-05 06:27:02.042139,-0.000111,0.0,0.773,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
952d4ab0,az-FJyatgAFsPkkax7gIQIcQ9ziJD44DrBvPPTJyP10gZT+SEFmtadCXQdV4Idst9kj,region_shift+time_shift,us-east-1,us-west-2,2025-01-06 04:48:14.003241,2025-01-06 08:48:14.003241,-0.00578,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 5.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c45f6ab3,az-GYJKkdOkx44jdQ1Jm8eTPRKl2V0TrY1w92/yldOnvgWh8TFfQqv9EsJKlzJohlpD,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 698.0 gCO₂e (cost delta: $+1.0000, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2a854fcd,az-8C4U+UoVrFviYu99Lc3/NTgwppPuhp+Yi4pFXg+10TYWrXlylZGJ0YC1tPP1biyR,region_shift,us-east-1,us-west-2,2025-01-03 07:31:36.272285,2025-01-03 07:31:36.272285,-0.006222,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 6.2 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5001d907,az-qMZD8Qxfa0rqNy1nCth4B2yyL9HxAoZZigNodKMhIQZ84p+ATk+950r+pfUWZWQp,time_shift,eu-west-1,eu-west-1,2025-01-01 17:44:14.781199,2025-01-01 21:44:14.781199,-0.000182,0.0,0.648,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
88ebed1b,az-YKNuEkPxeYauWF4BS7d/wYRjtnS8e54wcGI4BLjHilBAVg7rFXGuMVPQ7/oq9PaV,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 12:02:20.032415,2025-01-02 16:02:20.032415,-0.005591,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 5.6 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
550b5e77,az-fNhevNIcy5qCyQdC/TjsSYiCTRjfL07gRQ1eiAHVHleqqNoDqaL/Z/yfH1NQIfsO,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-1.745252,-4.892,0.95,"This region and time shift from eu-west-1 to us-west-2 reduces carbon emissions by 1745.3 gCO₂e, as the US West Coast grid has a lower carbon intensity compared to the EU West grid, primarily due to a higher proportion of renewable energy sources such as hydroelectric power. The cost savings of $4.89 are a moderate benefit, indicating that this shift not only reduces carbon emissions but also provides a small economic advantage. Overall, the reduction in emissions, although relatively small, is a tangible improvement, and with a 95% confidence level, this recommendation is a reasonable step towards optimizing carbon footprint.",verified,medium,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7ffc5e26,az-Zs7wtTAZ/V15F+6XxbM/G8D0MiVdggN1lAojw5wlRyyyM7I5haRCu0ILNvN1ufMM,time_shift,us-west-2,us-west-2,2025-01-07 17:16:14.392220,2025-01-07 21:16:14.392220,-6.8e-05,0.0,0.893,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
83e0b796,az-vS6qUnaH9vGUFBE0VJ9mcDj5SnzrMRAPmQe6BthwMUNf9wgNvCgxUcIf1lK1yFfK,time_shift,eu-west-1,eu-west-1,2025-01-06 01:54:21.588331,2025-01-06 05:54:21.588331,-3e-05,0.0,0.72,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 72%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a4b5a732,az-SHdO1a9eLeKddpKaWFOm2v9chUeP6BaLSIMLZ2Ccamn7kLdBkhR2q4aKwq9xbIoR,time_shift,us-west-2,us-west-2,2025-01-04 14:41:02.236629,2025-01-04 18:41:02.236629,-0.000101,0.0,0.892,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
76c9f489,az-lzBiTCTfCeWhErZAq+HdHq/YMKkrlelUfuYNE4dQkpakvSqAMYElMb3bWkWIpOfH,time_shift,eu-west-1,eu-west-1,2025-01-01 20:38:07.196110,2025-01-02 00:38:07.196110,-3.9e-05,0.0,0.703,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6b6fe370,az-aRZ2mhzs9dPPuQH7YSCHOCfBKS0zwwhF4/xoyyKQ9k1GB3RuLmuW40d3gsfti1hn,time_shift,eu-west-1,eu-west-1,2025-01-05 22:47:38.995138,2025-01-06 02:47:38.995138,-0.000446,0.0,0.698,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
85bf25d9,az-2cpSY7rejGwToaUjOiFsmrL4H1kJw86Lug55NdfCjB1dhowRbEBtUpiDD4jnTefu,region_shift,eu-west-1,eu-north-1,2025-01-07 12:18:40.259319,2025-01-07 12:18:40.259319,-0.004477,0.0122,0.95,"Shifting region shift from eu-west-1 to eu-north-1 saves 4.5 gCO₂e (cost delta: $+0.0122, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e428f6cb,az-LvLg03i0AD7BQTBUlWnhNxBWOB4K8L/MaLxuqlm8EbRvO9h+fs5W4hrJsXdEQkxY,time_shift,eu-west-1,eu-west-1,2025-01-01 08:29:57.082658,2025-01-01 12:29:57.082658,-2.7e-05,0.0,0.701,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f9619111,az-m04mQSDEZAWgyN9ryNnAyIwL2piVMM0t1Cj7xxHey/jTslqPBlfBAaOCDwmzBXHg,region_shift,us-east-1,us-west-2,2025-01-01 04:42:23.922204,2025-01-01 04:42:23.922204,-0.009845,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 9.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
