execution_id,recommendation_id,job_id,action_taken,old_region,new_region,execution_status,mock_ticket_id,mock_pr_url,executed_at,pricing_source
2b82883a,87590a67,az-8nwuVPxTRhXYvDuSJ6v6BXo14iUzYlkDusE0AFMLLhhAR6XaMFgnn/HOyKDL6Tn3,time_shift,eu-west-1,eu-west-1,success,SUST-4238,https://github.com/org/infra/pull/238,2026-04-30 11:52:40.759869,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
747fe619,af403ae5,az-bLbeFbj0p+EAJOK1PxQ57WM6A6DXu01wHmgMn5kS7hGVZ9aEZv7jEiSu50UtK6fv,region_shift,us-east-1,us-west-2,success,SUST-9136,https://github.com/org/infra/pull/136,2026-04-30 11:52:40.759927,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a59f33ff,6d6c6bcc,az-+y9PsZPka5LaVs568yD9t8cUwSRHChPFX7GO1ksENbUdeW3u8cTQ5J4ZsM6aupn2,region_shift+time_shift,us-east-1,us-west-2,success,SUST-2186,https://github.com/org/infra/pull/186,2026-04-30 11:52:40.759987,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e56bed1b,a0f8ccfc,az-wOj9F2OexbvGm8Jgi8BVCuJsY7oKzzCeLj1k5tjkba/gCs5MrhTfCZTRUXA+vjs3,region_shift,us-east-1,us-west-2,success,SUST-5486,https://github.com/org/infra/pull/486,2026-04-30 11:52:40.760048,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f05952d9,483a8f9e,az-0a++N/sWVWr00YiZeEoP4DSvI3S3c7uiqhCVmYB9FJDEVlRIW/SNTTCHktMYREK3,time_shift,eu-west-1,eu-west-1,success,SUST-0384,https://github.com/org/infra/pull/384,2026-04-30 11:52:40.760116,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0c6abfe8,c4ea056e,az-XkUIwp06u80LYYM2dUXtZOYB2hBWvDfRf5ocJSmEmmxKNqN/LOGZDnPC5NclmcXO,time_shift,eu-west-1,eu-west-1,success,SUST-5028,https://github.com/org/infra/pull/28,2026-04-30 11:52:40.760180,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dca29a93,bd5377ca,az-26dYqRI/I22KucPyo/WTF3Mpf1FNPpawKawlLjWz1JSU34mjWffi421DQe95HiJn,region_shift+time_shift,eu-west-1,eu-north-1,success,SUST-7739,https://github.com/org/infra/pull/739,2026-04-30 11:52:40.760242,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
59b62dc7,874104e0,az-ODOdu2VcT6/rALD091F77Dkz6uzYo73VONdiL5EWsXwz1p4L0caq44P+g8W44z+d,time_shift,eu-west-1,eu-west-1,success,SUST-0061,https://github.com/org/infra/pull/61,2026-04-30 11:52:40.760309,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6aa80a84,95bb21ee,az-JJjAacfPrySJzDAqaLQB0gzrh4JyAj3G6PnFhlUopSEF0WBYVI5KGwvfgkzhF7tC,region_shift+time_shift,eu-west-1,us-west-2,success,SUST-1743,https://github.com/org/infra/pull/743,2026-04-30 11:52:40.760374,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c5a503a2,5b72c907,az-jrCZcBVIqpN5fqRPxI47MzbfgZYCZmyng+v5u5JIEZbJsXXduJLBTDLyfEX0vSRY,time_shift,eu-west-1,eu-west-1,success,SUST-6584,https://github.com/org/infra/pull/584,2026-04-30 11:52:40.760436,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fba5d30c,d0f15013,az-WQ5pC6ky9WK7ojOHMwnzqb8jJsHT39b8aJMoFQCQL6Qlm5gLrPBa7/6OAuuRzEYd,time_shift,us-west-2,us-west-2,success,SUST-4796,https://github.com/org/infra/pull/796,2026-04-30 11:52:40.760497,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f502769d,2f1e003e,az-V5gf05AGEaRTtkimuV2/Dg9KYN/tbKjTtJOvAfxEIu++Jy7IbiRp94MYaguEckLG,time_shift,eu-west-1,eu-west-1,success,SUST-0020,https://github.com/org/infra/pull/20,2026-04-30 11:52:40.760556,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
602c4368,990a79e2,az-Pbb+yIV10IkpDJwvdU51DswCqrBPymaGSQdFwB3p0aPSa6hQwEXOqOErmzd87AxT,region_shift+time_shift,us-east-1,us-west-2,success,SUST-5807,https://github.com/org/infra/pull/807,2026-04-30 11:52:40.760676,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c98b1a73,6a0d98c3,az-9asg90chtjWnK4es+65ciwsxFcWfr50ujvtUJJkBMe5o+3HeV5XeRxxc5vPOe1gS,time_shift,eu-west-1,eu-west-1,success,SUST-3760,https://github.com/org/infra/pull/760,2026-04-30 11:52:40.760812,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c230339a,340523c4,az-zEOSqO4xNwxP81IppdJtcq1XBQFBkfknlfBNNHP+aWiLKYM7wkBWDy4I9iO15yV3,time_shift,us-west-2,us-west-2,success,SUST-2168,https://github.com/org/infra/pull/168,2026-04-30 11:52:40.760914,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
87bce789,aea6d957,az-yYz8fvrgDOQztJlBH0hyxoB3VeeM6XBpsr6YmthqYSJaO/1b0ZmFeqQTOcRp8zDu,time_shift,us-west-2,us-west-2,success,SUST-5608,https://github.com/org/infra/pull/608,2026-04-30 11:52:40.760982,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5022728e,b7486610,az-9O/Yfz8h1b9im19U57oJcIn9Jt8y6JWjSKbcNyqvWn5ff6Mtz2Jt7vTibn15YCzT,time_shift,us-west-2,us-west-2,success,SUST-4706,https://github.com/org/infra/pull/706,2026-04-30 11:52:40.761043,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5c103115,a9dbf03b,az-oT8z734a9UdxU6zpDJUKz1OZ7dlbbokBFqGk3HDrcgKiZOg5LuQ5g2xI/4qWrdxM,time_shift,eu-west-1,eu-west-1,success,SUST-1935,https://github.com/org/infra/pull/935,2026-04-30 11:52:40.761103,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0a7910c3,5079fd74,az-upaUn3Y/j6aYze+Y4JLyhtZJUFA8PE7hbk80BHWBxgXbBztcqSJqqpBQSQeA7lnZ,time_shift,eu-west-1,eu-west-1,success,SUST-5659,https://github.com/org/infra/pull/659,2026-04-30 11:52:40.761167,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
46843c2e,7a9c9a0a,az-shQa2kNK1zXhm6cp20hEM+HXD00HeVqmm61W0ZdzwayRjy9rezjfb01YH7LKCgha,region_shift+time_shift,us-east-1,us-west-2,success,SUST-7844,https://github.com/org/infra/pull/844,2026-04-30 11:52:40.761257,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8bd8ecc4,88ef113b,az-BESBQb3QJCHy1LvDoVXj0lxToUvR/hXq6bOfsUCNh+d1U/fVEtObqY0NrFi7j5LR,time_shift,eu-west-1,eu-west-1,success,SUST-5624,https://github.com/org/infra/pull/624,2026-04-30 11:52:40.761314,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
00673418,e8cd4334,az-U4yXCOPRc5sgW0j5HqhXUvm5SPuaeFGmBfmohx92ClPGZS4P6yb7BmqyNJFWPtTd,time_shift,eu-west-1,eu-west-1,success,SUST-4695,https://github.com/org/infra/pull/695,2026-04-30 11:52:40.761374,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
88ca0852,952d4ab0,az-FJyatgAFsPkkax7gIQIcQ9ziJD44DrBvPPTJyP10gZT+SEFmtadCXQdV4Idst9kj,region_shift+time_shift,us-east-1,us-west-2,success,SUST-3890,https://github.com/org/infra/pull/890,2026-04-30 11:52:40.761434,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7edd0b77,c45f6ab3,az-GYJKkdOkx44jdQ1Jm8eTPRKl2V0TrY1w92/yldOnvgWh8TFfQqv9EsJKlzJohlpD,region_shift+time_shift,us-east-1,us-west-2,success,SUST-5639,https://github.com/org/infra/pull/639,2026-04-30 11:52:40.761498,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e81da787,2a854fcd,az-8C4U+UoVrFviYu99Lc3/NTgwppPuhp+Yi4pFXg+10TYWrXlylZGJ0YC1tPP1biyR,region_shift,us-east-1,us-west-2,success,SUST-8700,https://github.com/org/infra/pull/700,2026-04-30 11:52:40.761556,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
67a857d5,5001d907,az-qMZD8Qxfa0rqNy1nCth4B2yyL9HxAoZZigNodKMhIQZ84p+ATk+950r+pfUWZWQp,time_shift,eu-west-1,eu-west-1,success,SUST-7831,https://github.com/org/infra/pull/831,2026-04-30 11:52:40.761611,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ab13b80c,88ebed1b,az-YKNuEkPxeYauWF4BS7d/wYRjtnS8e54wcGI4BLjHilBAVg7rFXGuMVPQ7/oq9PaV,region_shift+time_shift,us-east-1,us-west-2,success,SUST-7922,https://github.com/org/infra/pull/922,2026-04-30 11:52:40.761668,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
485fbc73,550b5e77,az-fNhevNIcy5qCyQdC/TjsSYiCTRjfL07gRQ1eiAHVHleqqNoDqaL/Z/yfH1NQIfsO,region_shift+time_shift,eu-west-1,us-west-2,success,SUST-7312,https://github.com/org/infra/pull/312,2026-04-30 11:52:40.761724,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
58e68cc8,7ffc5e26,az-Zs7wtTAZ/V15F+6XxbM/G8D0MiVdggN1lAojw5wlRyyyM7I5haRCu0ILNvN1ufMM,time_shift,us-west-2,us-west-2,success,SUST-1898,https://github.com/org/infra/pull/898,2026-04-30 11:52:40.761785,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
aec031d3,83e0b796,az-vS6qUnaH9vGUFBE0VJ9mcDj5SnzrMRAPmQe6BthwMUNf9wgNvCgxUcIf1lK1yFfK,time_shift,eu-west-1,eu-west-1,success,SUST-1028,https://github.com/org/infra/pull/28,2026-04-30 11:52:40.761841,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1280d6a2,a4b5a732,az-SHdO1a9eLeKddpKaWFOm2v9chUeP6BaLSIMLZ2Ccamn7kLdBkhR2q4aKwq9xbIoR,time_shift,us-west-2,us-west-2,success,SUST-3744,https://github.com/org/infra/pull/744,2026-04-30 11:52:40.761896,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b5df4027,76c9f489,az-lzBiTCTfCeWhErZAq+HdHq/YMKkrlelUfuYNE4dQkpakvSqAMYElMb3bWkWIpOfH,time_shift,eu-west-1,eu-west-1,success,SUST-8194,https://github.com/org/infra/pull/194,2026-04-30 11:52:40.761954,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
520db164,6b6fe370,az-aRZ2mhzs9dPPuQH7YSCHOCfBKS0zwwhF4/xoyyKQ9k1GB3RuLmuW40d3gsfti1hn,time_shift,eu-west-1,eu-west-1,success,SUST-9339,https://github.com/org/infra/pull/339,2026-04-30 11:52:40.762010,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f7e9d3aa,85bf25d9,az-2cpSY7rejGwToaUjOiFsmrL4H1kJw86Lug55NdfCjB1dhowRbEBtUpiDD4jnTefu,region_shift,eu-west-1,eu-north-1,success,SUST-2026,https://github.com/org/infra/pull/26,2026-04-30 11:52:40.762062,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e1f7a6be,e428f6cb,az-LvLg03i0AD7BQTBUlWnhNxBWOB4K8L/MaLxuqlm8EbRvO9h+fs5W4hrJsXdEQkxY,time_shift,eu-west-1,eu-west-1,success,SUST-0152,https://github.com/org/infra/pull/152,2026-04-30 11:52:40.762129,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4cb03388,f9619111,az-m04mQSDEZAWgyN9ryNnAyIwL2piVMM0t1Cj7xxHey/jTslqPBlfBAaOCDwmzBXHg,region_shift,us-east-1,us-west-2,success,SUST-0649,https://github.com/org/infra/pull/649,2026-04-30 11:52:40.762189,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4354628f,99c160f3,az-KI8rEo2z0L5pTgwSW/xnv4X1RrRvf3YaRjdfs+VB6Ei/zdVJnMLgTA48LQVkZ74h,time_shift,eu-west-1,eu-west-1,success,SUST-1005,https://github.com/org/infra/pull/5,2026-04-30 11:52:40.762295,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5b19bd1e,ce16c11d,az-CLBC69j96rbjWDY93Psk9amN0SfCBOFzEXALgOTT6RyqAmLaJ+HXk1KqiCUpTOHp,time_shift,eu-west-1,eu-west-1,success,SUST-8940,https://github.com/org/infra/pull/940,2026-04-30 11:52:40.762421,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
93815600,8d20263d,az-glw55JNjYD1Sl+C3qWFeHbZ22+W+jWmN50vf3E7snIbBb6+kHAqL9NndvA4Vb0vk,region_shift,us-east-1,us-west-2,success,SUST-4635,https://github.com/org/infra/pull/635,2026-04-30 11:52:40.762524,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c24fd6fc,965d7378,az-FDtOmjbvkO19aI1lP6nhABI1+AUdYKw1Gb1eaDmHsP2IFLmewYexv2l/ZnfgAOoi,region_shift,us-east-1,us-west-2,success,SUST-5936,https://github.com/org/infra/pull/936,2026-04-30 11:52:40.762590,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5b954a40,f442308d,az-ueEeex//9hlLVsxYOhQPRZuUROWphZb4QALhPWf3t/OoHNJnmZn7OiTeWn1f8zGn,region_shift+time_shift,us-east-1,us-west-2,success,SUST-4523,https://github.com/org/infra/pull/523,2026-04-30 11:52:40.762683,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d0372be7,1c9d5fe3,az-7P9AiiJ/dtN+rZUN+ss4gvTEsw3fnhgP+27CJZyA5uQDX/W9GAiPhdyrKlMDg59i,region_shift+time_shift,us-east-1,us-west-2,success,SUST-8191,https://github.com/org/infra/pull/191,2026-04-30 11:52:40.762836,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5cd80ca6,26f1db11,az-CPyAsY43NIKLAsTz7WbWdSIR8QKy+cfg2158SDU3tFhnWN6mAKceuNyxOD0Nf3OU,time_shift,eu-west-1,eu-west-1,success,SUST-7444,https://github.com/org/infra/pull/444,2026-04-30 11:52:40.762906,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
01497207,0e08600e,az-TOkd8g82K6i1hOcIrlyc7a4Y+AZJDADATkv5pauwUnXuIzYjeYvI2rLbgaP6E9G5,region_shift+time_shift,eu-west-1,eu-north-1,success,SUST-3211,https://github.com/org/infra/pull/211,2026-04-30 11:52:40.763029,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e6bc0f35,8d747c37,az-3vwftBXTSuYise1QxErB4ItBASXgrc+EoeULyp/FnGpyJwJ/ANV/tDrYRDzMMtSW,region_shift+time_shift,us-east-1,us-west-2,success,SUST-3936,https://github.com/org/infra/pull/936,2026-04-30 11:52:40.763260,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
60c1e48b,3c62f553,az-wxzw3YJj5Dbk5p1I9qyF9kbJjdia72tF6SpRUmcLxq3qPchRPVkQ5AmeHfzR5ZNz,time_shift,eu-west-1,eu-west-1,success,SUST-5346,https://github.com/org/infra/pull/346,2026-04-30 11:52:40.763418,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2257da1e,bc8540e0,az-5Jo/fsdYSfE+igQrMpSwsrHAYqDA1uwPZXn8+JXelPaf45JRV4aU6N0T5Du4QrY5,time_shift,ap-south-1,ap-south-1,success,SUST-2555,https://github.com/org/infra/pull/555,2026-04-30 11:52:40.763729,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7b8ab66b,e106acb0,az-vBHzBXqCFwIWlRut4iVnEHGjXj4JLyZcXGNrgpAhq8WRbKeKyQykvMvPmS8mfLF4,time_shift,eu-west-1,eu-west-1,success,SUST-5328,https://github.com/org/infra/pull/328,2026-04-30 11:52:40.763802,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
462367fe,cc801edc,az-Ir0mk9ZGhpk7lHwoYc2nRntkPX3kgyekK+aQzG9/L5sHphRzqNCNGvpNAuu7leUf,time_shift,us-west-2,us-west-2,success,SUST-7938,https://github.com/org/infra/pull/938,2026-04-30 11:52:40.763872,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5ecace62,123844bd,az-/5X+XNhZtuXGbiWpShm5rWFA6FXUMgDVfVhHUX9GQ4gbtvyLkCTPTvZA3P97VFC3,time_shift,eu-west-1,eu-west-1,success,SUST-8361,https://github.com/org/infra/pull/361,2026-04-30 11:52:40.763932,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3f203cb9,3009589b,az-4i6Gk8hDlzwx2IW3zBXJJiT5svNXIzAFKgxA8ZpR7sdxztmzWm1mbolhqIURl2+3,time_shift,eu-west-1,eu-west-1,success,SUST-6208,https://github.com/org/infra/pull/208,2026-04-30 11:52:40.763993,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1b451d22,2cc0f5ad,az-aA8UFJdRi3ApMWigDvG5fG7CB8J1PJgRx9i9RF/1AY5Ab7T1PmmcbjbLg1703Rfc,time_shift,eu-west-1,eu-west-1,success,SUST-5191,https://github.com/org/infra/pull/191,2026-04-30 11:52:40.764055,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
aa4ce167,08b143c1,az-HJ+8obQkp2qE7OnhMY0uJOk+d39k8BDqYkcDS2cGgH6rUioWm8oGhhAeJgxeLazT,region_shift+time_shift,us-east-1,us-west-2,success,SUST-1305,https://github.com/org/infra/pull/305,2026-04-30 11:52:40.764117,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5c937039,ec5fba7f,az-SiaDtlUkCDVYgZYvq6M+Ck523sJEesHo+wbLQyh9M6GLjYG5w/ywkdlAqfcnlTbV,region_shift,us-east-1,us-west-2,success,SUST-2742,https://github.com/org/infra/pull/742,2026-04-30 11:52:40.764174,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
861e6e97,84714646,az-5j4xVV6sHAmQR4llKjjikqKvbqDamr9YYw9fMUQoczNyBTRHm64CBevzW3ejDf0r,time_shift,eu-west-1,eu-west-1,success,SUST-7843,https://github.com/org/infra/pull/843,2026-04-30 11:52:40.764229,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5ecc1b74,5e2830e3,az-BtdWUsvjNvkMSkhwtfuBJjQ+X8Z8yz/sbuPNMbeHJrDB7OoXyImSkb06agSYPZKW,time_shift,eu-west-1,eu-west-1,success,SUST-8160,https://github.com/org/infra/pull/160,2026-04-30 11:52:40.764288,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
142e60ba,872d2192,az-J2A77WhX7I9Ttagb6fcBRxr+tZxprE2HBX26bgZ0q+WIqaI4AKCFjgrnykGucukO,time_shift,eu-west-1,eu-west-1,success,SUST-2288,https://github.com/org/infra/pull/288,2026-04-30 11:52:40.764345,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f9cf07f4,db87756c,az-bCoG+hRXXqyWXi9i4HH9afzGDAPPZPXMK1O95TMS6h/Mh4zNsXs/+fTi/zjDmcSx,region_shift,eu-west-1,eu-north-1,success,SUST-7823,https://github.com/org/infra/pull/823,2026-04-30 11:52:40.764401,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9cce8614,7ae80829,az-togLR5tMCA6Wcg5AvZ3ODwSpyyupXv/+2lAmEAyBGfBPSFNq4UuzwOnkgVf04tMu,time_shift,us-west-2,us-west-2,success,SUST-1915,https://github.com/org/infra/pull/915,2026-04-30 11:52:40.764454,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
687c5894,e9809bae,az-lPtF0eyNzBgxdcFcm8qkv072eKAYAIxNWXiu668VtYOg5S2S2pJYpjMjbZuHhjWI,time_shift,eu-west-1,eu-west-1,success,SUST-1718,https://github.com/org/infra/pull/718,2026-04-30 11:52:40.764507,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d04e0908,42887bee,az-j9ug8J4iS5tB3vV3VEZr334fxNunPF6rpLlvOsSlGrePpePNp6OsVtbQUfVeQ3Bh,region_shift,us-east-1,us-west-2,success,SUST-7530,https://github.com/org/infra/pull/530,2026-04-30 11:52:40.764563,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
846a202f,123359f4,az-y2gV4NkMAUJgKSqeRQzRowBxx9tUSUSz5g4fpRcH80jQhzzwueAMSFsPt6pE4KdC,time_shift,ap-south-1,ap-south-1,success,SUST-2261,https://github.com/org/infra/pull/261,2026-04-30 11:52:40.764618,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ed98e277,13b91a25,az-DAgA0yzpr/wLrE4U6DoPQ/zuFT/79rPdu7176iGBYitPCE1OD0yyCVVOp+IYOPwE,time_shift,us-west-2,us-west-2,success,SUST-5617,https://github.com/org/infra/pull/617,2026-04-30 11:52:40.764675,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
814d517a,ed1596a2,az-zR8BzD/cz4cKVkwKmkfTiwAiIIqTddy/QGsp0s2M/w7nhXUM72Bj76DwjARnLFBz,time_shift,eu-west-1,eu-west-1,success,SUST-2757,https://github.com/org/infra/pull/757,2026-04-30 11:52:40.764728,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6142e933,a5f2d562,az-LAOH8l/WGH75KWkI4jsHo6COhE/7SGuWfx/aWTLdtvouqB9QeUB+qm15wQS1lC9L,region_shift+time_shift,eu-west-1,us-west-2,success,SUST-3578,https://github.com/org/infra/pull/578,2026-04-30 11:52:40.764784,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
17f45a7f,113c6e66,az-N/sWAUXbkefuQ3Zq+weOhrIChCIr681HpUeA904DqJNV/xLAPm6pkJB3FpKvbxdD,time_shift,eu-west-1,eu-west-1,success,SUST-6548,https://github.com/org/infra/pull/548,2026-04-30 11:52:40.764843,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5687c3e1,16f5cd49,az-t8q3KjMnf+zd4wRUOh/4c4bLAP27A8oUrVPFg3wvoZklr1v9ytWLWr0iIftdvndm,time_shift,eu-west-1,eu-west-1,success,SUST-7395,https://github.com/org/infra/pull/395,2026-04-30 11:52:40.764904,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c1a06e2f,56071c9f,az-s+CIfHdAM8LmzA5bE+ZMcIpnB6lIzWg9ar+a778+41wbVda3Mrftu9i+49nOkGrr,time_shift,eu-west-1,eu-west-1,success,SUST-0657,https://github.com/org/infra/pull/657,2026-04-30 11:52:40.764957,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2a20c271,987917bb,az-hSnGJ1UDmtXah7TPozw04ry8irjPgm5cUG5Yk/GKe1wjvLJZIRzEgJZ73pq+GOMn,region_shift,us-east-1,us-west-2,success,SUST-9564,https://github.com/org/infra/pull/564,2026-04-30 11:52:40.765011,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
29e7d0e1,5dbb9f19,az-sUbqIx74kFwTcHH9T0rzoXioq/Ebrka53+AKV/pW+/rQsseA65vmS4B6iwm0L4/E,region_shift+time_shift,us-east-1,us-west-2,success,SUST-5538,https://github.com/org/infra/pull/538,2026-04-30 11:52:40.765065,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
33d1086d,a3b3168b,az-ZALtrs13zeuRKSmNE/QSsvEMO5Q1bkwP1gAji0sXm1887/5v+aDIruDn+bcfWVsG,time_shift,eu-west-1,eu-west-1,success,SUST-7869,https://github.com/org/infra/pull/869,2026-04-30 11:52:40.765120,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
59c392c3,f57ee4ad,az-J+BKsQlPLyCJZc41Nwwnu0UUWVWpVIOcqgY0Ws7Es7V0gZwXPb4GdBlLofyFHQzY,time_shift,us-west-2,us-west-2,success,SUST-7290,https://github.com/org/infra/pull/290,2026-04-30 11:52:40.765179,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
da67df30,6ac87248,az-89PYjtFtIt0VO0xMqcydHeczDruMzf2vUQxubcdBHeqLziX0MSxa9qIkUxZLKm6G,region_shift+time_shift,us-east-1,us-west-2,success,SUST-1971,https://github.com/org/infra/pull/971,2026-04-30 11:52:40.765238,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
