recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level,pricing_source
f8ae15ee,az-41GCpVulXUtyt0m+5oJPBgRcdGJlg5ZOBipZpGt+DVr4d55ZAZMIH3CZuuSt3H+g,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9e7453d0,az-eE+YKq6Oxj9+kMFFUY1GNFfGLXcZx7ey1tghwr7WelSuII4wzbA3ncZhVLAQkDoK,time_shift,eu-west-1,eu-west-1,2025-01-04 18:37:55.526742,2025-01-04 22:37:55.526742,-6.1e-05,0.0,0.73,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
443ffa3b,az-koKcxm6Ju8s7Qx1CL2FtdJH1s9uXc8hdl4lSnvRzF/8PH1dcXrWq+tHQI1TD7XqC,time_shift,eu-west-1,eu-west-1,2025-01-05 21:55:08.265802,2025-01-06 01:55:08.265802,-0.000155,0.0,0.803,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d6003451,az-EQ3x4aNnnQpBK7lCXMFtZ4syFaKoFMlnKZLnWP0kixrMtniYoRKhqMKBwF7AEG5j,time_shift,eu-west-1,eu-west-1,2025-01-05 21:43:28.103728,2025-01-06 01:43:28.103728,-0.183993,0.0,0.803,[fallback] time_shift: estimated 184.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
83da6ff2,az-p8yeYO+X0u0GCa1igrii1Z2vDEQsYX7TG+5RMEZZaAzOyuVaFDS7rY3IsMBPvuHw,time_shift,us-west-2,us-west-2,2025-01-03 14:59:42.495948,2025-01-03 18:59:42.495948,-2e-05,0.0,0.881,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1afb78a8,az-eoN9NV+5DWYWYuwNc99fQUbne9rb41EPEEjWfhwRmRpN/ZhKAVApDlnfXyWOatxC,time_shift,eu-west-1,eu-west-1,2025-01-02 20:18:16.920583,2025-01-03 00:18:16.920583,-0.000219,0.0,0.776,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
32ea51ec,az-LLt4BQVfcmc025qKSPbprSR7UvvFIfaBV6A2jeN5LFDxJcRZ/+RhK/TW/wE81IdL,time_shift,eu-west-1,eu-west-1,2025-01-06 23:56:29.951378,2025-01-07 03:56:29.951378,-0.005861,0.0,0.772,[fallback] time_shift: estimated 5.9 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
043d0860,az-OkEDRNfyrVJsMEDOTxHsRj2En11aIh1PS40HXeV+C5utv/vjwfznqKnquj67PgOO,time_shift,eu-west-1,eu-west-1,2025-01-02 15:04:22.560778,2025-01-02 19:04:22.560778,-0.000389,0.0,0.693,[fallback] time_shift: estimated 0.4 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
33c52692,az-BV+HXSixAaOnJC/7+CZo5giPTBRxT26qiGZhv9JDDR9inlnGWOlSDf2AUGMB5wtV,region_shift+time_shift,eu-west-1,eu-north-1,2025-01-04 15:26:32.868720,2025-01-04 19:26:32.868720,-0.007236,0.0074,0.949,[fallback] region_shift+time_shift: estimated 7.2 gCO2e reduction at $0.0074 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c9ad6ea7,az-bBqYzkX6FcAnTluS9TqFdVHycnAwm+3SvaZvWWMNstEDYjsBm94sDG7gifrnP+8+,time_shift,us-west-2,us-west-2,2025-01-06 16:15:33.549433,2025-01-06 20:15:33.549433,-0.000472,0.0,0.891,[fallback] time_shift: estimated 0.5 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
143fb468,az-P/R9NZxjPHGPM5bchty1/XzcQmz4Xfr16sAdXnWQ1p5BYPB1i+GTXVCt12p/i+Af,time_shift,eu-west-1,eu-west-1,2025-01-07 01:07:40.940032,2025-01-07 05:07:40.940032,-0.00013,0.0,0.773,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0c26ea6e,az-PAvGJS3Syde9rRWGB1dCCWAkqcTrb8Dmhc8d3bNxb9QT0V1i5y/vFaez8yHjiC0g,time_shift,us-east-1,us-east-1,2025-01-07 20:56:47.455429,2025-01-08 00:56:47.455429,-0.000139,0.0,0.664,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fa42c3a3,az-8ohyPwNstyxopQ6o3VB7gl3LyzpLS8dvh8ROuiJjOyLPklpvns0U2PeoSg3s9uru,time_shift,eu-west-1,eu-west-1,2025-01-01 00:00:00.000000,2025-01-01 04:00:00.000000,-0.309724,0.0,0.851,[fallback] time_shift: estimated 309.7 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1e4120ef,az-8nwuVPxTRhXYvDuSJ6v6BXo14iUzYlkDusE0AFMLLhhAR6XaMFgnn/HOyKDL6Tn3,time_shift,eu-west-1,eu-west-1,2025-01-05 23:19:09.432739,2025-01-06 03:19:09.432739,-0.180203,0.0,0.726,[fallback] time_shift: estimated 180.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
83cf0e06,az-bLbeFbj0p+EAJOK1PxQ57WM6A6DXu01wHmgMn5kS7hGVZ9aEZv7jEiSu50UtK6fv,region_shift,us-east-1,us-west-2,2025-01-02 06:57:45.802269,2025-01-02 06:57:45.802269,-0.021987,0.02,0.95,[fallback] region_shift: estimated 22.0 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
829515ae,az-+y9PsZPka5LaVs568yD9t8cUwSRHChPFX7GO1ksENbUdeW3u8cTQ5J4ZsM6aupn2,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:53:40.745543,2025-01-01 04:53:40.745543,-0.00788,0.02,0.95,[fallback] region_shift+time_shift: estimated 7.9 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c8e5ddbe,az-wOj9F2OexbvGm8Jgi8BVCuJsY7oKzzCeLj1k5tjkba/gCs5MrhTfCZTRUXA+vjs3,region_shift,us-east-1,us-west-2,2025-01-05 08:19:26.936791,2025-01-05 08:19:26.936791,-0.010262,0.02,0.95,[fallback] region_shift: estimated 10.3 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
02e430f1,az-0a++N/sWVWr00YiZeEoP4DSvI3S3c7uiqhCVmYB9FJDEVlRIW/SNTTCHktMYREK3,time_shift,eu-west-1,eu-west-1,2025-01-05 23:19:09.432739,2025-01-06 03:19:09.432739,-4.5e-05,0.0,0.729,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f87ec0b6,az-XkUIwp06u80LYYM2dUXtZOYB2hBWvDfRf5ocJSmEmmxKNqN/LOGZDnPC5NclmcXO,time_shift,eu-west-1,eu-west-1,2025-01-07 14:32:52.123177,2025-01-07 18:32:52.123177,-2.5e-05,0.0,0.641,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
876079e9,az-26dYqRI/I22KucPyo/WTF3Mpf1FNPpawKawlLjWz1JSU34mjWffi421DQe95HiJn,region_shift+time_shift,eu-west-1,eu-north-1,2025-01-06 22:56:59.124797,2025-01-07 02:56:59.124797,-0.013665,0.0004,0.95,[fallback] region_shift+time_shift: estimated 13.7 gCO2e reduction at $0.0004 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e8a3a00b,az-ODOdu2VcT6/rALD091F77Dkz6uzYo73VONdiL5EWsXwz1p4L0caq44P+g8W44z+d,time_shift,eu-west-1,eu-west-1,2025-01-01 02:48:02.333874,2025-01-01 06:48:02.333874,-0.000445,0.0,0.736,[fallback] time_shift: estimated 0.4 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9a59132b,az-JJjAacfPrySJzDAqaLQB0gzrh4JyAj3G6PnFhlUopSEF0WBYVI5KGwvfgkzhF7tC,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.872626,-1.196,0.95,[fallback] region_shift+time_shift: estimated 872.6 gCO2e reduction at $-1.1960 cost delta.,verified,medium,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c2683180,az-jrCZcBVIqpN5fqRPxI47MzbfgZYCZmyng+v5u5JIEZbJsXXduJLBTDLyfEX0vSRY,time_shift,eu-west-1,eu-west-1,2025-01-06 18:57:45.802269,2025-01-06 22:57:45.802269,-0.000414,0.0,0.674,[fallback] time_shift: estimated 0.4 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e6edbff6,az-WQ5pC6ky9WK7ojOHMwnzqb8jJsHT39b8aJMoFQCQL6Qlm5gLrPBa7/6OAuuRzEYd,time_shift,us-west-2,us-west-2,2025-01-07 17:32:34.619125,2025-01-07 21:32:34.619125,-6.8e-05,0.0,0.893,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ae5aa597,az-V5gf05AGEaRTtkimuV2/Dg9KYN/tbKjTtJOvAfxEIu++Jy7IbiRp94MYaguEckLG,time_shift,eu-west-1,eu-west-1,2025-01-03 17:23:14.489465,2025-01-03 21:23:14.489465,-3.6e-05,0.0,0.649,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f8f5f717,az-Pbb+yIV10IkpDJwvdU51DswCqrBPymaGSQdFwB3p0aPSa6hQwEXOqOErmzd87AxT,region_shift+time_shift,us-east-1,us-west-2,2025-01-07 06:35:35.494327,2025-01-07 10:35:35.494327,-0.008828,0.02,0.95,[fallback] region_shift+time_shift: estimated 8.8 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
559fd879,az-9asg90chtjWnK4es+65ciwsxFcWfr50ujvtUJJkBMe5o+3HeV5XeRxxc5vPOe1gS,time_shift,eu-west-1,eu-west-1,2025-01-05 19:03:35.883306,2025-01-05 23:03:35.883306,-2.9e-05,0.0,0.675,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ce234e2d,az-zEOSqO4xNwxP81IppdJtcq1XBQFBkfknlfBNNHP+aWiLKYM7wkBWDy4I9iO15yV3,time_shift,us-west-2,us-west-2,2025-01-06 17:12:44.343598,2025-01-06 21:12:44.343598,-7.9e-05,0.0,0.895,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e529665c,az-yYz8fvrgDOQztJlBH0hyxoB3VeeM6XBpsr6YmthqYSJaO/1b0ZmFeqQTOcRp8zDu,time_shift,us-west-2,us-west-2,2025-01-07 17:50:04.862237,2025-01-07 21:50:04.862237,-0.000743,0.0,0.891,[fallback] time_shift: estimated 0.7 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
695d06c0,az-9O/Yfz8h1b9im19U57oJcIn9Jt8y6JWjSKbcNyqvWn5ff6Mtz2Jt7vTibn15YCzT,time_shift,us-west-2,us-west-2,2025-01-06 17:03:24.213938,2025-01-06 21:03:24.213938,-4e-05,0.0,0.884,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
eccf719d,az-oT8z734a9UdxU6zpDJUKz1OZ7dlbbokBFqGk3HDrcgKiZOg5LuQ5g2xI/4qWrdxM,time_shift,eu-west-1,eu-west-1,2025-01-04 23:47:09.821718,2025-01-05 03:47:09.821718,-0.000129,0.0,0.771,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b721c980,az-upaUn3Y/j6aYze+Y4JLyhtZJUFA8PE7hbk80BHWBxgXbBztcqSJqqpBQSQeA7lnZ,time_shift,eu-west-1,eu-west-1,2025-01-01 00:00:00.000000,2025-01-01 04:00:00.000000,-0.309724,0.0,0.851,[fallback] time_shift: estimated 309.7 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1b8c01b1,az-shQa2kNK1zXhm6cp20hEM+HXD00HeVqmm61W0ZdzwayRjy9rezjfb01YH7LKCgha,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a316cc10,az-BESBQb3QJCHy1LvDoVXj0lxToUvR/hXq6bOfsUCNh+d1U/fVEtObqY0NrFi7j5LR,time_shift,eu-west-1,eu-west-1,2025-01-02 20:38:07.196110,2025-01-03 00:38:07.196110,-0.026374,0.0,0.775,[fallback] time_shift: estimated 26.4 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
22e5968a,az-U4yXCOPRc5sgW0j5HqhXUvm5SPuaeFGmBfmohx92ClPGZS4P6yb7BmqyNJFWPtTd,time_shift,eu-west-1,eu-west-1,2025-01-05 02:27:02.042139,2025-01-05 06:27:02.042139,-0.000111,0.0,0.773,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
223e1b32,az-FJyatgAFsPkkax7gIQIcQ9ziJD44DrBvPPTJyP10gZT+SEFmtadCXQdV4Idst9kj,region_shift+time_shift,us-east-1,us-west-2,2025-01-06 04:48:14.003241,2025-01-06 08:48:14.003241,-0.00578,0.02,0.95,[fallback] region_shift+time_shift: estimated 5.8 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5ed17723,az-GYJKkdOkx44jdQ1Jm8eTPRKl2V0TrY1w92/yldOnvgWh8TFfQqv9EsJKlzJohlpD,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
df70fe8a,az-8C4U+UoVrFviYu99Lc3/NTgwppPuhp+Yi4pFXg+10TYWrXlylZGJ0YC1tPP1biyR,region_shift,us-east-1,us-west-2,2025-01-03 07:31:36.272285,2025-01-03 07:31:36.272285,-0.006222,0.02,0.95,[fallback] region_shift: estimated 6.2 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8a99b29e,az-qMZD8Qxfa0rqNy1nCth4B2yyL9HxAoZZigNodKMhIQZ84p+ATk+950r+pfUWZWQp,time_shift,eu-west-1,eu-west-1,2025-01-01 17:44:14.781199,2025-01-01 21:44:14.781199,-0.000182,0.0,0.648,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a5a0584c,az-YKNuEkPxeYauWF4BS7d/wYRjtnS8e54wcGI4BLjHilBAVg7rFXGuMVPQ7/oq9PaV,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 12:02:20.032415,2025-01-02 16:02:20.032415,-0.005591,0.02,0.95,[fallback] region_shift+time_shift: estimated 5.6 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a69eb81c,az-fNhevNIcy5qCyQdC/TjsSYiCTRjfL07gRQ1eiAHVHleqqNoDqaL/Z/yfH1NQIfsO,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-1.745252,-4.892,0.95,[fallback] region_shift+time_shift: estimated 1745.3 gCO2e reduction at $-4.8920 cost delta.,verified,medium,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d804b14a,az-Zs7wtTAZ/V15F+6XxbM/G8D0MiVdggN1lAojw5wlRyyyM7I5haRCu0ILNvN1ufMM,time_shift,us-west-2,us-west-2,2025-01-07 17:16:14.392220,2025-01-07 21:16:14.392220,-6.8e-05,0.0,0.893,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1f974726,az-vS6qUnaH9vGUFBE0VJ9mcDj5SnzrMRAPmQe6BthwMUNf9wgNvCgxUcIf1lK1yFfK,time_shift,eu-west-1,eu-west-1,2025-01-06 01:54:21.588331,2025-01-06 05:54:21.588331,-3e-05,0.0,0.72,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d7d8fc57,az-SHdO1a9eLeKddpKaWFOm2v9chUeP6BaLSIMLZ2Ccamn7kLdBkhR2q4aKwq9xbIoR,time_shift,us-west-2,us-west-2,2025-01-04 14:41:02.236629,2025-01-04 18:41:02.236629,-0.000101,0.0,0.892,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b23ef136,az-lzBiTCTfCeWhErZAq+HdHq/YMKkrlelUfuYNE4dQkpakvSqAMYElMb3bWkWIpOfH,time_shift,eu-west-1,eu-west-1,2025-01-01 20:38:07.196110,2025-01-02 00:38:07.196110,-3.9e-05,0.0,0.703,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
cfaa6680,az-aRZ2mhzs9dPPuQH7YSCHOCfBKS0zwwhF4/xoyyKQ9k1GB3RuLmuW40d3gsfti1hn,time_shift,eu-west-1,eu-west-1,2025-01-05 22:47:38.995138,2025-01-06 02:47:38.995138,-0.000446,0.0,0.698,[fallback] time_shift: estimated 0.4 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c6c1291e,az-2cpSY7rejGwToaUjOiFsmrL4H1kJw86Lug55NdfCjB1dhowRbEBtUpiDD4jnTefu,region_shift,eu-west-1,eu-north-1,2025-01-07 12:18:40.259319,2025-01-07 12:18:40.259319,-0.004477,0.0122,0.95,[fallback] region_shift: estimated 4.5 gCO2e reduction at $0.0122 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d93619cd,az-LvLg03i0AD7BQTBUlWnhNxBWOB4K8L/MaLxuqlm8EbRvO9h+fs5W4hrJsXdEQkxY,time_shift,eu-west-1,eu-west-1,2025-01-01 08:29:57.082658,2025-01-01 12:29:57.082658,-2.7e-05,0.0,0.701,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
09311a58,az-m04mQSDEZAWgyN9ryNnAyIwL2piVMM0t1Cj7xxHey/jTslqPBlfBAaOCDwmzBXHg,region_shift,us-east-1,us-west-2,2025-01-01 04:42:23.922204,2025-01-01 04:42:23.922204,-0.009845,0.02,0.95,[fallback] region_shift: estimated 9.8 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5ae84ca0,az-KI8rEo2z0L5pTgwSW/xnv4X1RrRvf3YaRjdfs+VB6Ei/zdVJnMLgTA48LQVkZ74h,time_shift,eu-west-1,eu-west-1,2025-01-05 19:36:16.337115,2025-01-05 23:36:16.337115,-0.000138,0.0,0.678,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
30f90a91,az-CLBC69j96rbjWDY93Psk9amN0SfCBOFzEXALgOTT6RyqAmLaJ+HXk1KqiCUpTOHp,time_shift,eu-west-1,eu-west-1,2025-01-03 21:42:18.087520,2025-01-04 01:42:18.087520,-0.000107,0.0,0.762,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2ac168a8,az-glw55JNjYD1Sl+C3qWFeHbZ22+W+jWmN50vf3E7snIbBb6+kHAqL9NndvA4Vb0vk,region_shift,us-east-1,us-west-2,2025-01-07 01:42:41.426256,2025-01-07 01:42:41.426256,-0.014591,0.02,0.95,[fallback] region_shift: estimated 14.6 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ea9684fb,az-FDtOmjbvkO19aI1lP6nhABI1+AUdYKw1Gb1eaDmHsP2IFLmewYexv2l/ZnfgAOoi,region_shift,us-east-1,us-west-2,2025-01-05 08:27:37.050243,2025-01-05 08:27:37.050243,-0.010594,0.02,0.95,[fallback] region_shift: estimated 10.6 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8adc624c,az-ueEeex//9hlLVsxYOhQPRZuUROWphZb4QALhPWf3t/OoHNJnmZn7OiTeWn1f8zGn,region_shift+time_shift,us-east-1,us-west-2,2025-01-05 15:52:13.225284,2025-01-05 19:52:13.225284,-0.007072,0.02,0.95,[fallback] region_shift+time_shift: estimated 7.1 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4b0f0077,az-7P9AiiJ/dtN+rZUN+ss4gvTEsw3fnhgP+27CJZyA5uQDX/W9GAiPhdyrKlMDg59i,region_shift+time_shift,us-east-1,us-west-2,2025-01-04 02:03:41.717990,2025-01-04 06:03:41.717990,-0.010581,0.02,0.95,[fallback] region_shift+time_shift: estimated 10.6 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e3daaae2,az-CPyAsY43NIKLAsTz7WbWdSIR8QKy+cfg2158SDU3tFhnWN6mAKceuNyxOD0Nf3OU,time_shift,eu-west-1,eu-west-1,2025-01-01 00:00:00.000000,2025-01-01 04:00:00.000000,-0.309724,0.0,0.851,[fallback] time_shift: estimated 309.7 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
82917523,az-TOkd8g82K6i1hOcIrlyc7a4Y+AZJDADATkv5pauwUnXuIzYjeYvI2rLbgaP6E9G5,region_shift+time_shift,eu-west-1,eu-north-1,2025-01-04 03:56:53.290113,2025-01-04 07:56:53.290113,-0.002438,0.0085,0.94,[fallback] region_shift+time_shift: estimated 2.4 gCO2e reduction at $0.0085 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e5e9202d,az-3vwftBXTSuYise1QxErB4ItBASXgrc+EoeULyp/FnGpyJwJ/ANV/tDrYRDzMMtSW,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a233809d,az-wxzw3YJj5Dbk5p1I9qyF9kbJjdia72tF6SpRUmcLxq3qPchRPVkQ5AmeHfzR5ZNz,time_shift,eu-west-1,eu-west-1,2025-01-07 15:27:42.884927,2025-01-07 19:27:42.884927,-0.000184,0.0,0.691,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
