execution_id,recommendation_id,job_id,action_taken,old_region,new_region,execution_status,mock_ticket_id,mock_pr_url,executed_at,pricing_source
c751df60,fa42c3a3,az-8ohyPwNstyxopQ6o3VB7gl3LyzpLS8dvh8ROuiJjOyLPklpvns0U2PeoSg3s9uru,time_shift,eu-west-1,eu-west-1,success,SUST-FA42C3,https://github.com/example/repo/pull/fa42,2026-04-30 11:56:51.069057,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fd81d00e,1e4120ef,az-8nwuVPxTRhXYvDuSJ6v6BXo14iUzYlkDusE0AFMLLhhAR6XaMFgnn/HOyKDL6Tn3,time_shift,eu-west-1,eu-west-1,success,SUST-1E4120,https://github.com/example/repo/pull/1e41,2026-04-30 11:56:51.069153,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fff2c9af,83cf0e06,az-bLbeFbj0p+EAJOK1PxQ57WM6A6DXu01wHmgMn5kS7hGVZ9aEZv7jEiSu50UtK6fv,region_shift,us-east-1,us-west-2,success,SUST-83CF0E,https://github.com/example/repo/pull/83cf,2026-04-30 11:56:51.069244,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7ff777e0,829515ae,az-+y9PsZPka5LaVs568yD9t8cUwSRHChPFX7GO1ksENbUdeW3u8cTQ5J4ZsM6aupn2,region_shift+time_shift,us-east-1,us-west-2,success,SUST-829515,https://github.com/example/repo/pull/8295,2026-04-30 11:56:51.069357,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bf5435c6,c8e5ddbe,az-wOj9F2OexbvGm8Jgi8BVCuJsY7oKzzCeLj1k5tjkba/gCs5MrhTfCZTRUXA+vjs3,region_shift,us-east-1,us-west-2,success,SUST-C8E5DD,https://github.com/example/repo/pull/c8e5,2026-04-30 11:56:51.069441,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fa15fbe1,02e430f1,az-0a++N/sWVWr00YiZeEoP4DSvI3S3c7uiqhCVmYB9FJDEVlRIW/SNTTCHktMYREK3,time_shift,eu-west-1,eu-west-1,success,SUST-02E430,https://github.com/example/repo/pull/02e4,2026-04-30 11:56:51.069546,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9d0d826c,f87ec0b6,az-XkUIwp06u80LYYM2dUXtZOYB2hBWvDfRf5ocJSmEmmxKNqN/LOGZDnPC5NclmcXO,time_shift,eu-west-1,eu-west-1,success,SUST-F87EC0,https://github.com/example/repo/pull/f87e,2026-04-30 11:56:51.069636,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
64b6de9b,876079e9,az-26dYqRI/I22KucPyo/WTF3Mpf1FNPpawKawlLjWz1JSU34mjWffi421DQe95HiJn,region_shift+time_shift,eu-west-1,eu-north-1,success,SUST-876079,https://github.com/example/repo/pull/8760,2026-04-30 11:56:51.069768,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
35c8f30a,e8a3a00b,az-ODOdu2VcT6/rALD091F77Dkz6uzYo73VONdiL5EWsXwz1p4L0caq44P+g8W44z+d,time_shift,eu-west-1,eu-west-1,success,SUST-E8A3A0,https://github.com/example/repo/pull/e8a3,2026-04-30 11:56:51.069859,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
96d4292b,9a59132b,az-JJjAacfPrySJzDAqaLQB0gzrh4JyAj3G6PnFhlUopSEF0WBYVI5KGwvfgkzhF7tC,region_shift+time_shift,eu-west-1,us-west-2,success,SUST-9A5913,https://github.com/example/repo/pull/9a59,2026-04-30 11:56:51.069949,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
579bc987,c2683180,az-jrCZcBVIqpN5fqRPxI47MzbfgZYCZmyng+v5u5JIEZbJsXXduJLBTDLyfEX0vSRY,time_shift,eu-west-1,eu-west-1,success,SUST-C26831,https://github.com/example/repo/pull/c268,2026-04-30 11:56:51.070053,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6925a96f,e6edbff6,az-WQ5pC6ky9WK7ojOHMwnzqb8jJsHT39b8aJMoFQCQL6Qlm5gLrPBa7/6OAuuRzEYd,time_shift,us-west-2,us-west-2,success,SUST-E6EDBF,https://github.com/example/repo/pull/e6ed,2026-04-30 11:56:51.070136,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f698fd55,ae5aa597,az-V5gf05AGEaRTtkimuV2/Dg9KYN/tbKjTtJOvAfxEIu++Jy7IbiRp94MYaguEckLG,time_shift,eu-west-1,eu-west-1,success,SUST-AE5AA5,https://github.com/example/repo/pull/ae5a,2026-04-30 11:56:51.070217,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d27657f4,f8f5f717,az-Pbb+yIV10IkpDJwvdU51DswCqrBPymaGSQdFwB3p0aPSa6hQwEXOqOErmzd87AxT,region_shift+time_shift,us-east-1,us-west-2,success,SUST-F8F5F7,https://github.com/example/repo/pull/f8f5,2026-04-30 11:56:51.070300,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a05c28d1,559fd879,az-9asg90chtjWnK4es+65ciwsxFcWfr50ujvtUJJkBMe5o+3HeV5XeRxxc5vPOe1gS,time_shift,eu-west-1,eu-west-1,success,SUST-559FD8,https://github.com/example/repo/pull/559f,2026-04-30 11:56:51.070380,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
defe689c,ce234e2d,az-zEOSqO4xNwxP81IppdJtcq1XBQFBkfknlfBNNHP+aWiLKYM7wkBWDy4I9iO15yV3,time_shift,us-west-2,us-west-2,success,SUST-CE234E,https://github.com/example/repo/pull/ce23,2026-04-30 11:56:51.070462,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1245a750,e529665c,az-yYz8fvrgDOQztJlBH0hyxoB3VeeM6XBpsr6YmthqYSJaO/1b0ZmFeqQTOcRp8zDu,time_shift,us-west-2,us-west-2,success,SUST-E52966,https://github.com/example/repo/pull/e529,2026-04-30 11:56:51.070544,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8407cc13,695d06c0,az-9O/Yfz8h1b9im19U57oJcIn9Jt8y6JWjSKbcNyqvWn5ff6Mtz2Jt7vTibn15YCzT,time_shift,us-west-2,us-west-2,success,SUST-695D06,https://github.com/example/repo/pull/695d,2026-04-30 11:56:51.070645,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5359d026,eccf719d,az-oT8z734a9UdxU6zpDJUKz1OZ7dlbbokBFqGk3HDrcgKiZOg5LuQ5g2xI/4qWrdxM,time_shift,eu-west-1,eu-west-1,success,SUST-ECCF71,https://github.com/example/repo/pull/eccf,2026-04-30 11:56:51.070728,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7042df9f,b721c980,az-upaUn3Y/j6aYze+Y4JLyhtZJUFA8PE7hbk80BHWBxgXbBztcqSJqqpBQSQeA7lnZ,time_shift,eu-west-1,eu-west-1,success,SUST-B721C9,https://github.com/example/repo/pull/b721,2026-04-30 11:56:51.072205,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b60fafe9,1b8c01b1,az-shQa2kNK1zXhm6cp20hEM+HXD00HeVqmm61W0ZdzwayRjy9rezjfb01YH7LKCgha,region_shift+time_shift,us-east-1,us-west-2,success,SUST-1B8C01,https://github.com/example/repo/pull/1b8c,2026-04-30 11:56:51.072389,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1ddc0735,a316cc10,az-BESBQb3QJCHy1LvDoVXj0lxToUvR/hXq6bOfsUCNh+d1U/fVEtObqY0NrFi7j5LR,time_shift,eu-west-1,eu-west-1,success,SUST-A316CC,https://github.com/example/repo/pull/a316,2026-04-30 11:56:51.072817,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
74e0a071,22e5968a,az-U4yXCOPRc5sgW0j5HqhXUvm5SPuaeFGmBfmohx92ClPGZS4P6yb7BmqyNJFWPtTd,time_shift,eu-west-1,eu-west-1,success,SUST-22E596,https://github.com/example/repo/pull/22e5,2026-04-30 11:56:51.073082,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f2eafc1c,223e1b32,az-FJyatgAFsPkkax7gIQIcQ9ziJD44DrBvPPTJyP10gZT+SEFmtadCXQdV4Idst9kj,region_shift+time_shift,us-east-1,us-west-2,success,SUST-223E1B,https://github.com/example/repo/pull/223e,2026-04-30 11:56:51.079459,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
427e9fa7,5ed17723,az-GYJKkdOkx44jdQ1Jm8eTPRKl2V0TrY1w92/yldOnvgWh8TFfQqv9EsJKlzJohlpD,region_shift+time_shift,us-east-1,us-west-2,success,SUST-5ED177,https://github.com/example/repo/pull/5ed1,2026-04-30 11:56:51.079610,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
35b19bc4,df70fe8a,az-8C4U+UoVrFviYu99Lc3/NTgwppPuhp+Yi4pFXg+10TYWrXlylZGJ0YC1tPP1biyR,region_shift,us-east-1,us-west-2,success,SUST-DF70FE,https://github.com/example/repo/pull/df70,2026-04-30 11:56:51.079708,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e7f93da6,8a99b29e,az-qMZD8Qxfa0rqNy1nCth4B2yyL9HxAoZZigNodKMhIQZ84p+ATk+950r+pfUWZWQp,time_shift,eu-west-1,eu-west-1,success,SUST-8A99B2,https://github.com/example/repo/pull/8a99,2026-04-30 11:56:51.079803,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
56c09d8c,a5a0584c,az-YKNuEkPxeYauWF4BS7d/wYRjtnS8e54wcGI4BLjHilBAVg7rFXGuMVPQ7/oq9PaV,region_shift+time_shift,us-east-1,us-west-2,success,SUST-A5A058,https://github.com/example/repo/pull/a5a0,2026-04-30 11:56:51.079917,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bd5e6fed,a69eb81c,az-fNhevNIcy5qCyQdC/TjsSYiCTRjfL07gRQ1eiAHVHleqqNoDqaL/Z/yfH1NQIfsO,region_shift+time_shift,eu-west-1,us-west-2,success,SUST-A69EB8,https://github.com/example/repo/pull/a69e,2026-04-30 11:56:51.080015,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b59fded2,d804b14a,az-Zs7wtTAZ/V15F+6XxbM/G8D0MiVdggN1lAojw5wlRyyyM7I5haRCu0ILNvN1ufMM,time_shift,us-west-2,us-west-2,success,SUST-D804B1,https://github.com/example/repo/pull/d804,2026-04-30 11:56:51.080109,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
061d76c1,1f974726,az-vS6qUnaH9vGUFBE0VJ9mcDj5SnzrMRAPmQe6BthwMUNf9wgNvCgxUcIf1lK1yFfK,time_shift,eu-west-1,eu-west-1,success,SUST-1F9747,https://github.com/example/repo/pull/1f97,2026-04-30 11:56:51.080205,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2ab88287,d7d8fc57,az-SHdO1a9eLeKddpKaWFOm2v9chUeP6BaLSIMLZ2Ccamn7kLdBkhR2q4aKwq9xbIoR,time_shift,us-west-2,us-west-2,success,SUST-D7D8FC,https://github.com/example/repo/pull/d7d8,2026-04-30 11:56:51.080300,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b05e4bff,b23ef136,az-lzBiTCTfCeWhErZAq+HdHq/YMKkrlelUfuYNE4dQkpakvSqAMYElMb3bWkWIpOfH,time_shift,eu-west-1,eu-west-1,success,SUST-B23EF1,https://github.com/example/repo/pull/b23e,2026-04-30 11:56:51.080392,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
de4a6b7d,cfaa6680,az-aRZ2mhzs9dPPuQH7YSCHOCfBKS0zwwhF4/xoyyKQ9k1GB3RuLmuW40d3gsfti1hn,time_shift,eu-west-1,eu-west-1,success,SUST-CFAA66,https://github.com/example/repo/pull/cfaa,2026-04-30 11:56:51.080483,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
07b8f116,c6c1291e,az-2cpSY7rejGwToaUjOiFsmrL4H1kJw86Lug55NdfCjB1dhowRbEBtUpiDD4jnTefu,region_shift,eu-west-1,eu-north-1,success,SUST-C6C129,https://github.com/example/repo/pull/c6c1,2026-04-30 11:56:51.080587,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a523248f,d93619cd,az-LvLg03i0AD7BQTBUlWnhNxBWOB4K8L/MaLxuqlm8EbRvO9h+fs5W4hrJsXdEQkxY,time_shift,eu-west-1,eu-west-1,success,SUST-D93619,https://github.com/example/repo/pull/d936,2026-04-30 11:56:51.080681,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
082c7ff3,09311a58,az-m04mQSDEZAWgyN9ryNnAyIwL2piVMM0t1Cj7xxHey/jTslqPBlfBAaOCDwmzBXHg,region_shift,us-east-1,us-west-2,success,SUST-09311A,https://github.com/example/repo/pull/0931,2026-04-30 11:56:51.080791,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b9460e67,5ae84ca0,az-KI8rEo2z0L5pTgwSW/xnv4X1RrRvf3YaRjdfs+VB6Ei/zdVJnMLgTA48LQVkZ74h,time_shift,eu-west-1,eu-west-1,success,SUST-5AE84C,https://github.com/example/repo/pull/5ae8,2026-04-30 11:56:51.080946,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
98945973,30f90a91,az-CLBC69j96rbjWDY93Psk9amN0SfCBOFzEXALgOTT6RyqAmLaJ+HXk1KqiCUpTOHp,time_shift,eu-west-1,eu-west-1,success,SUST-30F90A,https://github.com/example/repo/pull/30f9,2026-04-30 11:56:51.081047,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fcda59d6,2ac168a8,az-glw55JNjYD1Sl+C3qWFeHbZ22+W+jWmN50vf3E7snIbBb6+kHAqL9NndvA4Vb0vk,region_shift,us-east-1,us-west-2,success,SUST-2AC168,https://github.com/example/repo/pull/2ac1,2026-04-30 11:56:51.081133,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ba368722,ea9684fb,az-FDtOmjbvkO19aI1lP6nhABI1+AUdYKw1Gb1eaDmHsP2IFLmewYexv2l/ZnfgAOoi,region_shift,us-east-1,us-west-2,success,SUST-EA9684,https://github.com/example/repo/pull/ea96,2026-04-30 11:56:51.081230,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dc0b9c46,8adc624c,az-ueEeex//9hlLVsxYOhQPRZuUROWphZb4QALhPWf3t/OoHNJnmZn7OiTeWn1f8zGn,region_shift+time_shift,us-east-1,us-west-2,success,SUST-8ADC62,https://github.com/example/repo/pull/8adc,2026-04-30 11:56:51.081328,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e2820e05,4b0f0077,az-7P9AiiJ/dtN+rZUN+ss4gvTEsw3fnhgP+27CJZyA5uQDX/W9GAiPhdyrKlMDg59i,region_shift+time_shift,us-east-1,us-west-2,success,SUST-4B0F00,https://github.com/example/repo/pull/4b0f,2026-04-30 11:56:51.081414,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c0602d9f,e3daaae2,az-CPyAsY43NIKLAsTz7WbWdSIR8QKy+cfg2158SDU3tFhnWN6mAKceuNyxOD0Nf3OU,time_shift,eu-west-1,eu-west-1,success,SUST-E3DAAA,https://github.com/example/repo/pull/e3da,2026-04-30 11:56:51.081497,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f91f8fe9,82917523,az-TOkd8g82K6i1hOcIrlyc7a4Y+AZJDADATkv5pauwUnXuIzYjeYvI2rLbgaP6E9G5,region_shift+time_shift,eu-west-1,eu-north-1,success,SUST-829175,https://github.com/example/repo/pull/8291,2026-04-30 11:56:51.081581,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1009302d,e5e9202d,az-3vwftBXTSuYise1QxErB4ItBASXgrc+EoeULyp/FnGpyJwJ/ANV/tDrYRDzMMtSW,region_shift+time_shift,us-east-1,us-west-2,success,SUST-E5E920,https://github.com/example/repo/pull/e5e9,2026-04-30 11:56:51.081665,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
168a7678,a233809d,az-wxzw3YJj5Dbk5p1I9qyF9kbJjdia72tF6SpRUmcLxq3qPchRPVkQ5AmeHfzR5ZNz,time_shift,eu-west-1,eu-west-1,success,SUST-A23380,https://github.com/example/repo/pull/a233,2026-04-30 11:56:51.081748,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
24b08ae9,be63e209,az-5Jo/fsdYSfE+igQrMpSwsrHAYqDA1uwPZXn8+JXelPaf45JRV4aU6N0T5Du4QrY5,time_shift,ap-south-1,ap-south-1,success,SUST-BE63E2,https://github.com/example/repo/pull/be63,2026-04-30 11:56:51.081830,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e0088331,7946bb6d,az-vBHzBXqCFwIWlRut4iVnEHGjXj4JLyZcXGNrgpAhq8WRbKeKyQykvMvPmS8mfLF4,time_shift,eu-west-1,eu-west-1,success,SUST-7946BB,https://github.com/example/repo/pull/7946,2026-04-30 11:56:51.081955,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
eef2e156,4e89150c,az-Ir0mk9ZGhpk7lHwoYc2nRntkPX3kgyekK+aQzG9/L5sHphRzqNCNGvpNAuu7leUf,time_shift,us-west-2,us-west-2,success,SUST-4E8915,https://github.com/example/repo/pull/4e89,2026-04-30 11:56:51.082087,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
10fd8b07,a75e4fef,az-/5X+XNhZtuXGbiWpShm5rWFA6FXUMgDVfVhHUX9GQ4gbtvyLkCTPTvZA3P97VFC3,time_shift,eu-west-1,eu-west-1,success,SUST-A75E4F,https://github.com/example/repo/pull/a75e,2026-04-30 11:56:51.082177,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
080b167a,54ac819c,az-4i6Gk8hDlzwx2IW3zBXJJiT5svNXIzAFKgxA8ZpR7sdxztmzWm1mbolhqIURl2+3,time_shift,eu-west-1,eu-west-1,success,SUST-54AC81,https://github.com/example/repo/pull/54ac,2026-04-30 11:56:51.082300,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
768530f5,f2b42d94,az-aA8UFJdRi3ApMWigDvG5fG7CB8J1PJgRx9i9RF/1AY5Ab7T1PmmcbjbLg1703Rfc,time_shift,eu-west-1,eu-west-1,success,SUST-F2B42D,https://github.com/example/repo/pull/f2b4,2026-04-30 11:56:51.082422,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9dd63675,a1afb718,az-HJ+8obQkp2qE7OnhMY0uJOk+d39k8BDqYkcDS2cGgH6rUioWm8oGhhAeJgxeLazT,region_shift+time_shift,us-east-1,us-west-2,success,SUST-A1AFB7,https://github.com/example/repo/pull/a1af,2026-04-30 11:56:51.082538,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
96eac5c2,b4f31b16,az-SiaDtlUkCDVYgZYvq6M+Ck523sJEesHo+wbLQyh9M6GLjYG5w/ywkdlAqfcnlTbV,region_shift,us-east-1,us-west-2,success,SUST-B4F31B,https://github.com/example/repo/pull/b4f3,2026-04-30 11:56:51.082624,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
28e225bd,41b5a199,az-5j4xVV6sHAmQR4llKjjikqKvbqDamr9YYw9fMUQoczNyBTRHm64CBevzW3ejDf0r,time_shift,eu-west-1,eu-west-1,success,SUST-41B5A1,https://github.com/example/repo/pull/41b5,2026-04-30 11:56:51.082713,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1dd6e26c,96a3ca52,az-BtdWUsvjNvkMSkhwtfuBJjQ+X8Z8yz/sbuPNMbeHJrDB7OoXyImSkb06agSYPZKW,time_shift,eu-west-1,eu-west-1,success,SUST-96A3CA,https://github.com/example/repo/pull/96a3,2026-04-30 11:56:51.082798,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
54faf251,317d3fed,az-J2A77WhX7I9Ttagb6fcBRxr+tZxprE2HBX26bgZ0q+WIqaI4AKCFjgrnykGucukO,time_shift,eu-west-1,eu-west-1,success,SUST-317D3F,https://github.com/example/repo/pull/317d,2026-04-30 11:56:51.082886,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ee0ac9f3,29f18428,az-bCoG+hRXXqyWXi9i4HH9afzGDAPPZPXMK1O95TMS6h/Mh4zNsXs/+fTi/zjDmcSx,region_shift,eu-west-1,eu-north-1,success,SUST-29F184,https://github.com/example/repo/pull/29f1,2026-04-30 11:56:51.082967,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a235f2b7,956bb973,az-togLR5tMCA6Wcg5AvZ3ODwSpyyupXv/+2lAmEAyBGfBPSFNq4UuzwOnkgVf04tMu,time_shift,us-west-2,us-west-2,success,SUST-956BB9,https://github.com/example/repo/pull/956b,2026-04-30 11:56:51.083049,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4624efda,188f6030,az-lPtF0eyNzBgxdcFcm8qkv072eKAYAIxNWXiu668VtYOg5S2S2pJYpjMjbZuHhjWI,time_shift,eu-west-1,eu-west-1,success,SUST-188F60,https://github.com/example/repo/pull/188f,2026-04-30 11:56:51.083131,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e6edbaa2,1d6e4d70,az-j9ug8J4iS5tB3vV3VEZr334fxNunPF6rpLlvOsSlGrePpePNp6OsVtbQUfVeQ3Bh,region_shift,us-east-1,us-west-2,success,SUST-1D6E4D,https://github.com/example/repo/pull/1d6e,2026-04-30 11:56:51.083209,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
72548902,d0bf7b46,az-y2gV4NkMAUJgKSqeRQzRowBxx9tUSUSz5g4fpRcH80jQhzzwueAMSFsPt6pE4KdC,time_shift,ap-south-1,ap-south-1,success,SUST-D0BF7B,https://github.com/example/repo/pull/d0bf,2026-04-30 11:56:51.083296,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9a7aebfe,55e5ffa8,az-DAgA0yzpr/wLrE4U6DoPQ/zuFT/79rPdu7176iGBYitPCE1OD0yyCVVOp+IYOPwE,time_shift,us-west-2,us-west-2,success,SUST-55E5FF,https://github.com/example/repo/pull/55e5,2026-04-30 11:56:51.083383,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6ad61f79,83cfca2d,az-zR8BzD/cz4cKVkwKmkfTiwAiIIqTddy/QGsp0s2M/w7nhXUM72Bj76DwjARnLFBz,time_shift,eu-west-1,eu-west-1,success,SUST-83CFCA,https://github.com/example/repo/pull/83cf,2026-04-30 11:56:51.083469,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6c00f184,80171d76,az-LAOH8l/WGH75KWkI4jsHo6COhE/7SGuWfx/aWTLdtvouqB9QeUB+qm15wQS1lC9L,region_shift+time_shift,eu-west-1,us-west-2,success,SUST-80171D,https://github.com/example/repo/pull/8017,2026-04-30 11:56:51.083559,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
54cc030e,4f12549f,az-N/sWAUXbkefuQ3Zq+weOhrIChCIr681HpUeA904DqJNV/xLAPm6pkJB3FpKvbxdD,time_shift,eu-west-1,eu-west-1,success,SUST-4F1254,https://github.com/example/repo/pull/4f12,2026-04-30 11:56:51.084606,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e0f4112e,39941ba4,az-t8q3KjMnf+zd4wRUOh/4c4bLAP27A8oUrVPFg3wvoZklr1v9ytWLWr0iIftdvndm,time_shift,eu-west-1,eu-west-1,success,SUST-39941B,https://github.com/example/repo/pull/3994,2026-04-30 11:56:51.084714,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a478c184,604ff42d,az-s+CIfHdAM8LmzA5bE+ZMcIpnB6lIzWg9ar+a778+41wbVda3Mrftu9i+49nOkGrr,time_shift,eu-west-1,eu-west-1,success,SUST-604FF4,https://github.com/example/repo/pull/604f,2026-04-30 11:56:51.140507,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6a0a5d61,e8cd8376,az-hSnGJ1UDmtXah7TPozw04ry8irjPgm5cUG5Yk/GKe1wjvLJZIRzEgJZ73pq+GOMn,region_shift,us-east-1,us-west-2,success,SUST-E8CD83,https://github.com/example/repo/pull/e8cd,2026-04-30 11:56:51.140613,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
961068cc,a9f26008,az-sUbqIx74kFwTcHH9T0rzoXioq/Ebrka53+AKV/pW+/rQsseA65vmS4B6iwm0L4/E,region_shift+time_shift,us-east-1,us-west-2,success,SUST-A9F260,https://github.com/example/repo/pull/a9f2,2026-04-30 11:56:51.140713,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
